Fly,Strategy,Entry Date,Exit Date,Direction,Entry,Exit,PnL_ticks,PnL_EUR,Holding_days
Fly10,zscore,2024-12-23,2024-12-24,SHORT,0.009999999999990905,0.002500000000011937,1.4999999999957936,18.74999999994742,1
Fly10,zscore,2025-01-14,2025-01-21,SHORT,0.009999999999990905,0.0049999999999954525,0.9999999999990905,12.499999999988631,7
Fly10,zscore,2025-03-30,2025-04-03,SHORT,0.009999999999990905,0.004999999999981242,1.0000000000019327,12.500000000024158,4
Fly10,zscore,2025-04-09,2025-05-07,SHORT,0.010000000000019327,0.007499999999993179,0.5000000000052296,6.25000000006537,28
Fly10,zscore,2025-05-28,2025-06-02,SHORT,0.012499999999988631,0.0049999999999954525,1.4999999999986358,18.749999999982947,5
Fly10,zscore,2025-06-03,2025-06-26,LONG,0.002500000000011937,0.007499999999993179,0.9999999999962483,12.499999999953104,23
Fly10,zscore,2025-08-26,2025-08-27,SHORT,0.010000000000005116,0.004999999999981242,1.0000000000047748,12.500000000059686,1
Fly10,zscore,2025-09-09,2025-09-23,LONG,0.0024999999999977263,0.009999999999990905,1.4999999999986358,18.749999999982947,14
Fly10,zscore,2025-10-08,2025-10-14,LONG,1.4210854715202004e-14,0.00750000000000739,1.4999999999986358,18.749999999982947,6
Fly10,zscore,2025-10-16,2025-10-28,LONG,1.4210854715202004e-14,0.004999999999981242,0.9999999999934062,12.499999999917577,12
Fly10,zscore,2025-11-10,2025-11-18,LONG,-1.4210854715202004e-14,0.0049999999999954525,1.0000000000019327,12.500000000024158,8
Fly10,zscore,2025-11-24,2025-12-10,LONG,-0.0024999999999977263,0.005000000000009663,1.500000000001478,18.750000000018474,16
Fly10,zscore,2025-12-11,2025-12-19,SHORT,0.007499999999993179,0.002500000000011937,0.9999999999962483,12.499999999953104,8
Fly10,zscore,2026-01-21,2026-01-22,SHORT,0.00750000000000739,0.002500000000011937,0.9999999999990905,12.499999999988631,1
Fly10,zscore,2026-01-26,2026-01-27,SHORT,0.00750000000000739,0.0024999999999977263,1.0000000000019327,12.500000000024158,1
Fly10,zscore,2026-03-02,2026-03-18,LONG,-1.4210854715202004e-14,0.002500000000011937,0.5000000000052296,6.25000000006537,16
Fly10,zscore,2026-05-04,2026-05-14,LONG,-0.007499999999993179,-0.002500000000011937,0.9999999999962483,12.499999999953104,10
Fly10,bollinger,2024-02-13,2024-02-28,LONG,0.0024999999999977263,0.00750000000000739,1.0000000000019327,12.500000000024158,15
Fly10,bollinger,2024-03-06,2024-07-31,LONG,-0.007499999999993179,0.0,1.4999999999986358,18.749999999982947,147
Fly10,bollinger,2024-09-20,2024-10-06,SHORT,0.007499999999993179,-0.0024999999999977263,1.999999999998181,24.999999999977263,16
Fly10,bollinger,2024-10-15,2024-10-24,LONG,-0.0049999999999954525,0.0049999999999954525,1.999999999998181,24.999999999977263,9
Fly10,bollinger,2024-10-31,2024-11-18,SHORT,0.007499999999993179,0.0049999999999954525,0.49999999999954525,6.249999999994316,18
Fly10,bollinger,2024-11-25,2024-11-26,SHORT,0.012500000000002842,0.005000000000009663,1.4999999999986358,18.749999999982947,1
Fly10,bollinger,2024-11-28,2024-12-02,LONG,1.4210854715202004e-14,0.007499999999993179,1.4999999999957936,18.74999999994742,4
Fly10,bollinger,2025-04-11,2025-04-25,SHORT,0.012499999999988631,0.007499999999993179,0.9999999999990905,12.499999999988631,14
Fly10,bollinger,2025-04-29,2025-05-02,SHORT,0.015000000000000568,0.009999999999990905,1.0000000000019327,12.500000000024158,3
Fly10,bollinger,2025-06-03,2025-06-05,LONG,0.002500000000011937,0.007499999999993179,0.9999999999962483,12.499999999953104,2
Fly10,bollinger,2025-06-16,2025-06-25,LONG,-0.0024999999999977263,0.0049999999999954525,1.4999999999986358,18.749999999982947,9
Fly10,bollinger,2025-08-20,2025-08-22,LONG,0.002500000000011937,0.00750000000000739,0.9999999999990905,12.499999999988631,2
Fly10,bollinger,2025-09-10,2025-09-19,LONG,-1.4210854715202004e-14,0.005000000000009663,1.0000000000047748,12.500000000059686,9
Fly10,bollinger,2025-10-16,2025-10-28,LONG,1.4210854715202004e-14,0.004999999999981242,0.9999999999934062,12.499999999917577,12
Fly10,bollinger,2025-11-24,2025-11-26,LONG,-0.0024999999999977263,0.0024999999999977263,0.9999999999990905,12.499999999988631,2
Fly10,bollinger,2025-12-11,2025-12-22,SHORT,0.007499999999993179,0.0024999999999977263,0.9999999999990905,12.499999999988631,11
Fly10,bollinger,2026-01-21,2026-01-23,SHORT,0.00750000000000739,0.0024999999999835154,1.0000000000047748,12.500000000059686,2
Fly10,bollinger,2026-01-26,2026-01-27,SHORT,0.00750000000000739,0.0024999999999977263,1.0000000000019327,12.500000000024158,1
Fly10,bollinger,2026-03-05,2026-03-18,LONG,-0.0024999999999977263,0.002500000000011937,1.0000000000019327,12.500000000024158,13
Fly10,bollinger,2026-04-20,2026-04-28,SHORT,0.002500000000011937,-0.002500000000011937,1.0000000000047748,12.500000000059686,8
Fly10,bollinger,2026-05-04,2026-05-13,LONG,-0.007499999999993179,-0.002500000000011937,0.9999999999962483,12.499999999953104,9
Fly10,bollinger,2026-06-02,2026-06-08,LONG,-0.010000000000005116,-0.0049999999999954525,1.0000000000019327,12.500000000024158,6
Fly10,percentile,2025-04-09,2025-06-03,SHORT,0.010000000000019327,0.002500000000011937,1.500000000001478,18.750000000018474,55
Fly10,percentile,2025-07-01,2025-07-30,SHORT,0.010000000000005116,0.004999999999981242,1.0000000000047748,12.500000000059686,29
Fly10,percentile,2025-08-26,2025-08-27,SHORT,0.010000000000005116,0.004999999999981242,1.0000000000047748,12.500000000059686,1
Fly10,percentile,2025-09-10,2025-09-19,LONG,-1.4210854715202004e-14,0.005000000000009663,1.0000000000047748,12.500000000059686,9
Fly10,percentile,2025-09-23,2025-09-26,SHORT,0.009999999999990905,0.0049999999999954525,0.9999999999990905,12.499999999988631,3
Fly10,percentile,2025-10-08,2025-10-10,LONG,1.4210854715202004e-14,0.005000000000009663,0.9999999999990905,12.499999999988631,2
Fly10,percentile,2025-10-16,2025-10-17,LONG,1.4210854715202004e-14,0.005000000000009663,0.9999999999990905,12.499999999988631,1
Fly10,percentile,2025-10-21,2025-10-31,LONG,0.0024999999999835154,0.005000000000009663,0.5000000000052296,6.25000000006537,10
Fly10,percentile,2025-11-04,2025-12-10,LONG,0.0024999999999835154,0.005000000000009663,0.5000000000052296,6.25000000006537,36
Fly10,percentile,2026-01-02,2026-01-05,LONG,0.0,0.005000000000009663,1.0000000000019327,12.500000000024158,3
Fly10,percentile,2026-01-08,2026-01-21,LONG,0.0,0.00750000000000739,1.500000000001478,18.750000000018474,13
Fly10,percentile,2026-02-04,2026-02-13,LONG,0.0,0.005000000000009663,1.0000000000019327,12.500000000024158,9
Fly10,percentile,2026-03-02,2026-04-20,LONG,-1.4210854715202004e-14,0.002500000000011937,0.5000000000052296,6.25000000006537,49
