Timestamp,FER1,FER2,FER3,FER4,FER5,FER6,FER7,FER8,FER9,FER10,FER11,FER12,,Fly1,Fly2,Fly3,Fly4,Fly5,Fly6,Fly7,Fly8,Fly9,Fly10
23-07-2024,96.5675,96.84,97.115,97.335,97.495,97.6,97.6575,97.6875,97.7025,97.7025,NA,NA,,0.0025,-0.055,-0.06,-0.055,-0.0475,-0.0275,-0.015,-0.015,#VALUE!,#VALUE!
22-07-2024,96.56,96.82,97.0825,97.295,97.4525,97.5575,97.6175,97.6475,97.6625,97.6675,NA,NA,,0.0025,-0.05,-0.055,-0.0525,-0.045,-0.03,-0.015,-0.01,#VALUE!,#VALUE!
19-07-2024,96.57,96.8375,97.115,97.34,97.5025,97.61,97.6625,97.6875,97.695,97.6925,NA,NA,,0.01,-0.0525,-0.0625,-0.055,-0.055,-0.0275,-0.0175,-0.01,#VALUE!,#VALUE!
18-07-2024,96.575,96.8525,97.135,97.3675,97.54,97.65,97.7075,97.7325,97.74,97.7375,NA,NA,,0.005,-0.05,-0.06,-0.0625,-0.0525,-0.0325,-0.0175,-0.01,#VALUE!,#VALUE!
17-07-2024,96.5725,96.845,97.11,97.33,97.4925,97.605,97.665,97.6925,97.705,97.705,NA,NA,,-0.0075,-0.045,-0.0575,-0.05,-0.0525,-0.0325,-0.015,-0.0125,#VALUE!,#VALUE!
16-07-2024,96.585,96.8575,97.1225,97.34,97.505,97.615,97.67,97.695,97.7075,97.705,NA,NA,,-0.0075,-0.0475,-0.0525,-0.055,-0.055,-0.03,-0.0125,-0.015,#VALUE!,#VALUE!
15-07-2024,96.325,96.835,97.0875,97.2975,97.4575,97.565,97.62,97.645,97.6575,97.66,NA,NA,,-0.2575,-0.0425,-0.05,-0.0525,-0.0525,-0.03,-0.0125,-0.01,#VALUE!,#VALUE!
12-07-2024,96.3275,96.8375,97.0775,97.2725,97.4175,97.5175,97.5725,97.5975,97.6125,97.615,NA,NA,,-0.27,-0.045,-0.05,-0.045,-0.045,-0.03,-0.01,-0.0125,#VALUE!,#VALUE!
11-07-2024,96.3275,96.845,97.0925,97.29,97.4425,97.55,97.61,97.6375,97.6525,97.6575,NA,NA,,-0.27,-0.05,-0.045,-0.045,-0.0475,-0.0325,-0.0125,-0.01,#VALUE!,#VALUE!
10-07-2024,96.3275,96.7725,96.99,97.1725,97.315,97.42,97.4825,97.52,97.545,97.56,NA,NA,,-0.2275,-0.035,-0.04,-0.0375,-0.0425,-0.025,-0.0125,-0.01,#VALUE!,#VALUE!
09-07-2024,96.325,96.77,96.9775,97.145,97.28,97.38,97.44,97.475,97.5025,97.5175,NA,NA,,-0.2375,-0.04,-0.0325,-0.035,-0.04,-0.025,-0.0075,-0.0125,#VALUE!,#VALUE!
08-07-2024,96.3275,96.7825,96.995,97.1675,97.305,97.4075,97.4725,97.51,97.535,97.555,NA,NA,,-0.2425,-0.04,-0.035,-0.035,-0.0375,-0.0275,-0.0125,-0.005,#VALUE!,#VALUE!
05-07-2024,96.3275,96.785,96.995,97.1675,97.305,97.4075,97.47,97.51,97.5375,97.5525,NA,NA,,-0.2475,-0.0375,-0.035,-0.035,-0.04,-0.0225,-0.0125,-0.0125,#VALUE!,#VALUE!
04-07-2024,96.3275,96.7575,96.955,97.115,97.245,97.34,97.4,97.4375,97.4625,97.4775,NA,NA,,-0.2325,-0.0375,-0.03,-0.035,-0.035,-0.0225,-0.0125,-0.01,#VALUE!,#VALUE!
03-07-2024,96.3325,96.78,96.99,97.1625,97.2975,97.395,97.4525,97.485,97.51,97.5225,NA,NA,,-0.2375,-0.0375,-0.0375,-0.0375,-0.04,-0.025,-0.0075,-0.0125,#VALUE!,#VALUE!
02-07-2024,96.3325,96.775,96.99,97.16,97.2825,97.3675,97.415,97.44,97.46,97.4675,NA,NA,,-0.2275,-0.045,-0.0475,-0.0375,-0.0375,-0.0225,-0.005,-0.0125,#VALUE!,#VALUE!
01-07-2024,96.335,96.755,96.9575,97.115,97.235,97.32,97.37,97.4025,97.4275,97.445,NA,NA,,-0.2175,-0.045,-0.0375,-0.035,-0.035,-0.0175,-0.0075,-0.0075,#VALUE!,#VALUE!
28-06-2024,96.34,96.8,97.015,97.1825,97.3075,97.3975,97.455,97.4875,97.51,97.525,NA,NA,,-0.245,-0.0475,-0.0425,-0.035,-0.0325,-0.025,-0.01,-0.0075,#VALUE!,#VALUE!
27-06-2024,96.34,96.815,97.0325,97.1975,97.3225,97.4125,97.47,97.5075,97.535,97.55,NA,NA,,-0.2575,-0.0525,-0.04,-0.035,-0.0325,-0.02,-0.01,-0.0125,#VALUE!,#VALUE!
26-06-2024,96.34,96.82,97.04,97.21,97.3375,97.4275,97.4825,97.5225,97.55,97.565,NA,NA,,-0.26,-0.05,-0.0425,-0.0375,-0.035,-0.015,-0.0125,-0.0125,#VALUE!,#VALUE!
25-06-2024,96.3375,96.825,97.0525,97.23,97.3675,97.4625,97.5225,97.5625,97.59,97.6075,NA,NA,,-0.26,-0.05,-0.04,-0.0425,-0.035,-0.02,-0.0125,-0.01,#VALUE!,#VALUE!
24-06-2024,96.3375,96.81,97.0425,97.225,97.3575,97.4525,97.51,97.5475,97.5725,97.5925,NA,NA,,-0.24,-0.05,-0.05,-0.0375,-0.0375,-0.02,-0.0125,-0.005,#VALUE!,#VALUE!
21-06-2024,96.3375,96.82,97.0575,97.2425,97.38,97.475,97.5325,97.57,97.595,97.6125,NA,NA,,-0.245,-0.0525,-0.0475,-0.0425,-0.0375,-0.02,-0.0125,-0.0075,#VALUE!,#VALUE!
20-06-2024,96.335,96.7875,97.015,97.1975,97.3325,97.43,97.49,97.53,97.5575,97.5775,NA,NA,,-0.225,-0.045,-0.0475,-0.0375,-0.0375,-0.02,-0.0125,-0.0075,#VALUE!,#VALUE!
19-06-2024,96.335,96.7925,97.0325,97.2225,97.3625,97.465,97.53,97.57,97.5975,97.6175,NA,NA,,-0.2175,-0.05,-0.05,-0.0375,-0.0375,-0.025,-0.0125,-0.0075,#VALUE!,#VALUE!
18-06-2024,96.0925,96.535,96.8075,97.045,97.235,97.3825,97.485,97.55,97.59,97.615,97.6325,NA,,-0.17,-0.035,-0.0475,-0.0425,-0.045,-0.0375,-0.025,-0.015,-0.0075,#VALUE!
17-06-2024,96.095,96.545,96.805,97.0375,97.22,97.36,97.465,97.53,97.57,97.595,97.6125,NA,,-0.19,-0.0275,-0.05,-0.0425,-0.035,-0.04,-0.025,-0.015,-0.0075,#VALUE!
14-06-2024,96.095,96.565,96.82,97.0575,97.2475,97.3975,97.5025,97.5725,97.615,97.6425,97.665,NA,,-0.215,-0.0175,-0.0475,-0.04,-0.045,-0.035,-0.0275,-0.015,-0.005,#VALUE!
13-06-2024,96.095,96.5275,96.7525,96.96,97.1325,97.2675,97.3675,97.435,97.4775,97.5125,97.5375,NA,,-0.2075,-0.0175,-0.035,-0.0375,-0.035,-0.0325,-0.025,-0.0075,-0.01,#VALUE!
12-06-2024,96.095,96.5325,96.75,96.945,97.11,97.245,97.3475,97.415,97.46,97.495,97.52,NA,,-0.22,-0.0225,-0.03,-0.03,-0.0325,-0.035,-0.0225,-0.01,-0.01,#VALUE!
11-06-2024,96.095,96.5025,96.7,96.875,97.0225,97.15,97.25,97.32,97.3675,97.4025,97.43,NA,,-0.21,-0.0225,-0.0275,-0.02,-0.0275,-0.03,-0.0225,-0.0125,-0.0075,#VALUE!
10-06-2024,96.095,96.49,96.6725,96.8325,96.975,97.0975,97.195,97.2625,97.3125,97.3525,97.38,NA,,-0.2125,-0.0225,-0.0175,-0.02,-0.025,-0.03,-0.0175,-0.01,-0.0125,#VALUE!
07-06-2024,96.095,96.4975,96.685,96.8525,96.995,97.12,97.22,97.2975,97.3575,97.4025,97.4375,NA,,-0.215,-0.02,-0.025,-0.0175,-0.025,-0.0225,-0.0175,-0.015,-0.01,#VALUE!
06-06-2024,96.095,96.53,96.735,96.9125,97.065,97.2,97.31,97.3925,97.45,97.4925,97.5275,NA,,-0.23,-0.0275,-0.025,-0.0175,-0.025,-0.0275,-0.025,-0.015,-0.0075,#VALUE!
05-06-2024,96.095,96.565,96.7725,96.955,97.1125,97.2525,97.365,97.4475,97.505,97.55,97.58,NA,,-0.2625,-0.025,-0.025,-0.0175,-0.0275,-0.03,-0.025,-0.0125,-0.015,#VALUE!
04-06-2024,96.095,96.5525,96.755,96.94,97.0975,97.2325,97.3425,97.425,97.485,97.53,97.565,NA,,-0.255,-0.0175,-0.0275,-0.0225,-0.025,-0.0275,-0.0225,-0.015,-0.01,#VALUE!
03-06-2024,96.095,96.54,96.7325,96.905,97.0575,97.1925,97.3025,97.3825,97.4425,97.4875,97.52,NA,,-0.2525,-0.02,-0.02,-0.0175,-0.025,-0.03,-0.02,-0.015,-0.0125,#VALUE!
31-05-2024,96.0925,96.5225,96.6925,96.8475,96.985,97.1125,97.215,97.29,97.35,97.3925,97.4275,NA,,-0.26,-0.015,-0.0175,-0.01,-0.025,-0.0275,-0.015,-0.0175,-0.0075,#VALUE!
30-05-2024,96.0925,96.545,96.7125,96.8575,96.9875,97.1075,97.2025,97.275,97.33,97.3725,97.4075,NA,,-0.285,-0.0225,-0.015,-0.01,-0.025,-0.0225,-0.0175,-0.0125,-0.0075,#VALUE!
29-05-2024,96.0925,96.5325,96.6975,96.84,96.97,97.09,97.1925,97.265,97.3225,97.365,97.4025,NA,,-0.275,-0.0225,-0.0125,-0.01,-0.0175,-0.03,-0.015,-0.015,-0.005,#VALUE!
28-05-2024,96.0925,96.545,96.725,96.885,97.025,97.1525,97.2575,97.335,97.3925,97.4425,97.4825,NA,,-0.2725,-0.02,-0.02,-0.0125,-0.0225,-0.0275,-0.02,-0.0075,-0.01,#VALUE!
27-05-2024,96.095,96.5475,96.73,96.8925,97.0375,97.17,97.28,97.3575,97.4175,97.47,97.515,NA,,-0.27,-0.02,-0.0175,-0.0125,-0.0225,-0.0325,-0.0175,-0.0075,-0.0075,#VALUE!
24-05-2024,96.0925,96.52,96.6925,96.845,96.985,97.115,97.225,97.3075,97.3725,97.43,97.48,NA,,-0.255,-0.02,-0.0125,-0.01,-0.02,-0.0275,-0.0175,-0.0075,-0.0075,#VALUE!
23-05-2024,96.0925,96.525,96.6975,96.8475,96.985,97.11,97.2125,97.29,97.3525,97.405,97.4525,NA,,-0.26,-0.0225,-0.0125,-0.0125,-0.0225,-0.025,-0.015,-0.01,-0.005,#VALUE!
22-05-2024,96.0925,96.5625,96.765,96.9475,97.1075,97.245,97.35,97.425,97.4775,97.52,97.5575,NA,,-0.2675,-0.02,-0.0225,-0.0225,-0.0325,-0.03,-0.0225,-0.01,-0.005,#VALUE!
21-05-2024,96.095,96.59,96.8025,96.99,97.15,97.2825,97.3875,97.4575,97.505,97.5425,97.575,NA,,-0.2825,-0.025,-0.0275,-0.0275,-0.0275,-0.035,-0.0225,-0.01,-0.005,#VALUE!
20-05-2024,96.095,96.5875,96.79,96.97,97.1275,97.255,97.355,97.4225,97.4725,97.51,97.5425,NA,,-0.29,-0.0225,-0.0225,-0.03,-0.0275,-0.0325,-0.0175,-0.0125,-0.005,#VALUE!
17-05-2024,96.095,96.585,96.795,96.985,97.15,97.2825,97.3825,97.4525,97.5025,97.5375,97.57,NA,,-0.28,-0.02,-0.025,-0.0325,-0.0325,-0.03,-0.02,-0.015,-0.0025,#VALUE!
16-05-2024,96.0925,96.615,96.85,97.055,97.2275,97.365,97.4675,97.5375,97.5875,97.625,97.6575,NA,,-0.2875,-0.03,-0.0325,-0.035,-0.035,-0.0325,-0.02,-0.0125,-0.005,#VALUE!
15-05-2024,96.095,96.6225,96.8625,97.0775,97.2575,97.3975,97.5,97.5675,97.615,97.6525,97.68,NA,,-0.2875,-0.025,-0.035,-0.04,-0.0375,-0.035,-0.02,-0.01,-0.01,#VALUE!
14-05-2024,96.0925,96.5925,96.805,96.9975,97.16,97.2875,97.385,97.4475,97.495,97.5325,97.565,NA,,-0.2875,-0.02,-0.03,-0.035,-0.03,-0.035,-0.015,-0.01,-0.005,#VALUE!
13-05-2024,96.0925,96.605,96.8275,97.0225,97.1825,97.3125,97.4075,97.4725,97.52,97.555,97.5875,NA,,-0.29,-0.0275,-0.035,-0.03,-0.035,-0.03,-0.0175,-0.0125,-0.0025,#VALUE!
10-05-2024,96.0925,96.59,96.8025,96.9925,97.1525,97.2825,97.38,97.445,97.4925,97.535,97.5675,NA,,-0.285,-0.0225,-0.03,-0.03,-0.0325,-0.0325,-0.0175,-0.005,-0.01,#VALUE!
09-05-2024,96.0925,96.6075,96.8325,97.0275,97.1925,97.325,97.42,97.4825,97.525,97.5625,97.595,NA,,-0.29,-0.03,-0.03,-0.0325,-0.0375,-0.0325,-0.02,-0.005,-0.005,#VALUE!
08-05-2024,96.0925,96.615,96.84,97.04,97.205,97.3375,97.435,97.5025,97.55,97.59,97.6225,NA,,-0.2975,-0.025,-0.035,-0.0325,-0.035,-0.03,-0.02,-0.0075,-0.0075,#VALUE!
07-05-2024,96.095,96.6325,96.865,97.07,97.24,97.38,97.48,97.5475,97.595,97.6325,97.67,NA,,-0.305,-0.0275,-0.035,-0.03,-0.04,-0.0325,-0.02,-0.01,0,#VALUE!
06-05-2024,96.0925,96.64,96.87,97.07,97.235,97.365,97.46,97.5175,97.5575,97.59,97.6225,NA,,-0.3175,-0.03,-0.035,-0.035,-0.035,-0.0375,-0.0175,-0.0075,0,#VALUE!
03-05-2024,96.0925,96.635,96.855,97.045,97.205,97.33,97.42,97.475,97.5175,97.5475,97.58,NA,,-0.3225,-0.03,-0.03,-0.035,-0.035,-0.035,-0.0125,-0.0125,0.0025,#VALUE!
02-05-2024,96.0925,96.595,96.795,96.9675,97.1125,97.235,97.33,97.39,97.4375,97.4775,97.515,NA,,-0.3025,-0.0275,-0.0275,-0.0225,-0.0275,-0.035,-0.0125,-0.0075,-0.0025,#VALUE!
30-04-2024,96.0925,96.575,96.7675,96.9325,97.0725,97.19,97.285,97.3525,97.4075,97.4525,97.495,NA,,-0.29,-0.0275,-0.025,-0.0225,-0.0225,-0.0275,-0.0125,-0.01,-0.0025,#VALUE!
29-04-2024,96.0925,96.63,96.8525,97.04,97.195,97.315,97.405,97.4675,97.5175,97.5575,97.5925,NA,,-0.315,-0.035,-0.0325,-0.035,-0.03,-0.0275,-0.0125,-0.01,-0.005,#VALUE!
26-04-2024,96.0925,96.595,96.8075,96.995,97.1475,97.265,97.3575,97.42,97.4675,97.5075,97.5375,NA,,-0.29,-0.025,-0.035,-0.035,-0.025,-0.03,-0.015,-0.0075,-0.01,#VALUE!
25-04-2024,96.09,96.5875,96.7975,96.98,97.125,97.2375,97.3225,97.375,97.42,97.45,97.475,NA,,-0.2875,-0.0275,-0.0375,-0.0325,-0.0275,-0.0325,-0.0075,-0.015,-0.005,#VALUE!
24-04-2024,96.0925,96.6275,96.855,97.045,97.1925,97.3,97.3775,97.4275,97.465,97.495,97.52,NA,,-0.3075,-0.0375,-0.0425,-0.04,-0.03,-0.0275,-0.0125,-0.0075,-0.005,#VALUE!
23-04-2024,96.0925,96.6575,96.9,97.1,97.2525,97.36,97.4375,97.4875,97.53,97.565,97.59,NA,,-0.3225,-0.0425,-0.0475,-0.045,-0.03,-0.0275,-0.0075,-0.0075,-0.01,#VALUE!
22-04-2024,96.095,96.6675,96.9075,97.1025,97.25,97.3575,97.435,97.4825,97.525,97.56,97.59,NA,,-0.3325,-0.045,-0.0475,-0.04,-0.03,-0.03,-0.005,-0.0075,-0.005,#VALUE!
19-04-2024,96.0925,96.64,96.87,97.06,97.21,97.325,97.4075,97.4575,97.5025,97.5375,97.575,NA,,-0.3175,-0.04,-0.04,-0.035,-0.0325,-0.0325,-0.005,-0.01,0.0025,#VALUE!
18-04-2024,96.0925,96.65,96.8925,97.09,97.2425,97.355,97.435,97.485,97.53,97.565,97.6025,NA,,-0.315,-0.045,-0.045,-0.04,-0.0325,-0.03,-0.005,-0.01,0.0025,#VALUE!
17-04-2024,96.0975,96.67,96.9225,97.13,97.2925,97.41,97.4875,97.535,97.57,97.6,97.6275,NA,,-0.32,-0.045,-0.045,-0.045,-0.04,-0.03,-0.0125,-0.005,-0.0025,#VALUE!
16-04-2024,96.095,96.675,96.9225,97.1225,97.2825,97.4,97.4775,97.5225,97.55,97.575,97.6025,NA,,-0.3325,-0.0475,-0.04,-0.0425,-0.04,-0.0325,-0.0175,-0.0025,0.0025,#VALUE!
15-04-2024,96.095,96.7,96.9625,97.18,97.355,97.475,97.555,97.6,97.6225,97.6475,97.675,NA,,-0.3425,-0.045,-0.0425,-0.055,-0.04,-0.035,-0.0225,0.0025,0.0025,#VALUE!
12-04-2024,96.1,96.725,97.0075,97.24,97.42,97.55,97.6325,97.68,97.7075,97.735,97.7625,NA,,-0.3425,-0.05,-0.0525,-0.05,-0.0475,-0.035,-0.02,0,0,#VALUE!
11-04-2024,96.0925,96.63,96.89,97.11,97.285,97.4075,97.495,97.545,97.58,97.6075,97.64,NA,,-0.2775,-0.04,-0.045,-0.0525,-0.035,-0.0375,-0.015,-0.0075,0.005,#VALUE!
10-04-2024,96.095,96.66,96.9275,97.1475,97.3225,97.4525,97.5425,97.5975,97.6375,97.665,97.6975,NA,,-0.2975,-0.0475,-0.045,-0.045,-0.04,-0.035,-0.015,-0.0125,0.005,#VALUE!
09-04-2024,96.0975,96.725,97.005,97.2375,97.42,97.55,97.64,97.6925,97.7275,97.755,97.775,NA,,-0.3475,-0.0475,-0.05,-0.0525,-0.04,-0.0375,-0.0175,-0.0075,-0.0075,#VALUE!
08-04-2024,96.1,96.705,96.9775,97.2025,97.3825,97.505,97.59,97.6375,97.6675,97.69,97.71,NA,,-0.3325,-0.0475,-0.045,-0.0575,-0.0375,-0.0375,-0.0175,-0.0075,-0.0025,#VALUE!
05-04-2024,96.1025,96.735,97.0225,97.26,97.445,97.5725,97.6575,97.7025,97.7275,97.745,97.76,NA,,-0.345,-0.05,-0.0525,-0.0575,-0.0425,-0.04,-0.02,-0.0075,-0.0025,#VALUE!
04-04-2024,96.1075,96.7475,97.0425,97.285,97.48,97.615,97.7025,97.7475,97.7725,97.795,97.805,NA,,-0.345,-0.0525,-0.0475,-0.06,-0.0475,-0.0425,-0.02,-0.0025,-0.0125,#VALUE!
03-04-2024,96.1125,96.74,97.0325,97.2725,97.4625,97.59,97.67,97.7075,97.73,97.7475,97.7525,NA,,-0.335,-0.0525,-0.05,-0.0625,-0.0475,-0.0425,-0.015,-0.005,-0.0125,#VALUE!
02-04-2024,96.1175,96.775,97.0725,97.3125,97.495,97.6175,97.6925,97.73,97.75,97.76,97.765,NA,,-0.36,-0.0575,-0.0575,-0.06,-0.0475,-0.0375,-0.0175,-0.01,-0.005,#VALUE!
28-03-2024,96.1075,96.765,97.0675,97.3175,97.51,97.6475,97.735,97.785,97.815,97.835,97.855,NA,,-0.355,-0.0525,-0.0575,-0.055,-0.05,-0.0375,-0.02,-0.01,0,#VALUE!
27-03-2024,96.1125,96.78,97.0875,97.34,97.5325,97.665,97.75,97.7925,97.815,97.8375,97.85,NA,,-0.36,-0.055,-0.06,-0.06,-0.0475,-0.0425,-0.02,0,-0.01,#VALUE!
26-03-2024,96.1125,96.765,97.055,97.2975,97.48,97.6075,97.69,97.735,97.75,97.7675,97.785,NA,,-0.3625,-0.0475,-0.06,-0.055,-0.045,-0.0375,-0.03,0.0025,0,#VALUE!
25-03-2024,96.11,96.75,97.0425,97.2825,97.4675,97.595,97.68,97.7225,97.7375,97.755,97.7625,NA,,-0.3475,-0.0525,-0.055,-0.0575,-0.0425,-0.0425,-0.0275,0.0025,-0.01,#VALUE!
22-03-2024,96.115,96.7925,97.1025,97.3525,97.54,97.67,97.7475,97.7875,97.7975,97.805,97.8125,NA,,-0.3675,-0.06,-0.0625,-0.0575,-0.0525,-0.0375,-0.03,-0.0025,0,#VALUE!
21-03-2024,96.1025,96.7625,97.06,97.295,97.4725,97.595,97.675,97.7125,97.73,97.7425,97.75,NA,,-0.3625,-0.0625,-0.0575,-0.055,-0.0425,-0.0425,-0.02,-0.005,-0.005,#VALUE!
20-03-2024,96.1,96.725,97.0125,97.24,97.415,97.54,97.6225,97.665,97.6825,97.7,97.7125,NA,,-0.3375,-0.06,-0.0525,-0.05,-0.0425,-0.04,-0.025,0,-0.005,#VALUE!
19-03-2024,96.075,96.3725,96.7275,97.025,97.2625,97.4425,97.57,97.65,97.685,97.7025,97.715,97.7225,,0.0575,-0.0575,-0.06,-0.0575,-0.0525,-0.0475,-0.045,-0.0175,-0.005,-0.005
18-03-2024,96.075,96.3625,96.7025,96.99,97.225,97.405,97.5275,97.605,97.6425,97.66,97.6775,97.69,,0.0525,-0.0525,-0.0525,-0.055,-0.0575,-0.045,-0.04,-0.02,0,-0.005
15-03-2024,96.075,96.38,96.7175,97.01,97.245,97.4225,97.5425,97.62,97.6575,97.675,97.6925,97.705,,0.0325,-0.045,-0.0575,-0.0575,-0.0575,-0.0425,-0.04,-0.02,0,-0.005
14-03-2024,96.075,96.3975,96.7475,97.0475,97.2825,97.455,97.5725,97.65,97.6875,97.705,97.7175,97.725,,0.0275,-0.05,-0.065,-0.0625,-0.055,-0.04,-0.04,-0.02,-0.005,-0.005
13-03-2024,96.075,96.4075,96.7625,97.075,97.3325,97.5225,97.6525,97.7375,97.77,97.7875,97.795,97.8025,,0.0225,-0.0425,-0.055,-0.0675,-0.06,-0.045,-0.0525,-0.015,-0.01,0
12-03-2024,96.0775,96.4075,96.775,97.1,97.3675,97.565,97.695,97.78,97.805,97.8175,97.825,97.8275,,0.0375,-0.0425,-0.0575,-0.07,-0.0675,-0.045,-0.06,-0.0125,-0.005,-0.005
11-03-2024,96.075,96.4275,96.825,97.1625,97.4325,97.63,97.76,97.835,97.855,97.855,97.8725,97.8725,,0.045,-0.06,-0.0675,-0.0725,-0.0675,-0.055,-0.055,-0.02,0.0175,-0.0175
08-03-2024,96.075,96.4525,96.87,97.21,97.475,97.67,97.7975,97.8725,97.89,97.885,97.8975,97.8975,,0.04,-0.0775,-0.075,-0.07,-0.0675,-0.0525,-0.0575,-0.0225,0.0175,-0.0125
07-03-2024,96.075,96.42,96.805,97.1275,97.3825,97.5725,97.7025,97.78,97.805,97.805,97.8225,97.8275,,0.04,-0.0625,-0.0675,-0.065,-0.06,-0.0525,-0.0525,-0.025,0.0175,-0.0125
06-03-2024,96.075,96.3975,96.765,97.075,97.3275,97.5175,97.6475,97.7275,97.7625,97.7675,97.785,97.795,,0.045,-0.0575,-0.0575,-0.0625,-0.06,-0.05,-0.045,-0.03,0.0125,-0.0075
05-03-2024,96.08,96.4125,96.7925,97.1075,97.36,97.5425,97.665,97.7425,97.7775,97.78,97.7775,97.7875,,0.0475,-0.065,-0.0625,-0.07,-0.06,-0.045,-0.0425,-0.0325,-0.005,0.0125
04-03-2024,96.075,96.3975,96.765,97.075,97.32,97.4975,97.615,97.6875,97.72,97.7225,97.72,97.725,,0.045,-0.0575,-0.065,-0.0675,-0.06,-0.045,-0.04,-0.03,-0.005,0.0075
01-03-2024,96.075,96.4,96.7775,97.095,97.34,97.5125,97.62,97.6875,97.71,97.7025,97.7,97.7,,0.0525,-0.06,-0.0725,-0.0725,-0.065,-0.04,-0.045,-0.03,0.005,0.0025
29-02-2024,96.0775,96.425,96.785,97.09,97.3275,97.495,97.6025,97.665,97.6875,97.685,97.6825,97.6875,,0.0125,-0.055,-0.0675,-0.07,-0.06,-0.045,-0.04,-0.025,0,0.0075
28-02-2024,96.0775,96.4325,96.78,97.08,97.315,97.48,97.5825,97.64,97.6575,97.655,97.6475,97.6475,,-0.0075,-0.0475,-0.065,-0.07,-0.0625,-0.045,-0.04,-0.02,-0.005,0.0075
27-02-2024,96.0775,96.4275,96.7775,97.085,97.33,97.495,97.5925,97.6475,97.6625,97.655,97.6525,97.6525,,0,-0.0425,-0.0625,-0.08,-0.0675,-0.0425,-0.04,-0.0225,0.005,0.0025
26-02-2024,96.075,96.4175,96.7725,97.0825,97.3275,97.4975,97.6,97.6625,97.6825,97.68,97.6775,97.6775,,0.0125,-0.045,-0.065,-0.075,-0.0675,-0.04,-0.0425,-0.0225,0,0.0025
23-02-2024,96.075,96.46,96.8375,97.1575,97.4025,97.5675,97.6675,97.725,97.74,97.7325,97.725,97.725,,-0.0075,-0.0575,-0.075,-0.08,-0.065,-0.0425,-0.0425,-0.0225,0,0.0075
22-02-2024,96.075,96.4425,96.8075,97.1225,97.3625,97.52,97.62,97.6775,97.6925,97.685,97.6775,97.6775,,-0.0025,-0.05,-0.075,-0.0825,-0.0575,-0.0425,-0.0425,-0.0225,0,0.0075
21-02-2024,96.075,96.485,96.8675,97.1925,97.4325,97.585,97.675,97.7175,97.7225,97.705,97.6925,97.6825,,-0.0275,-0.0575,-0.085,-0.0875,-0.0625,-0.0475,-0.0375,-0.0225,0.005,0.0025
20-02-2024,96.075,96.525,96.925,97.2625,97.5075,97.665,97.755,97.7975,97.7975,97.775,97.7575,97.7475,,-0.05,-0.0625,-0.0925,-0.0875,-0.0675,-0.0475,-0.0425,-0.0225,0.005,0.0075
19-02-2024,96.075,96.4975,96.88,97.2075,97.455,97.6125,97.7025,97.745,97.75,97.7325,97.72,97.71,,-0.04,-0.055,-0.08,-0.09,-0.0675,-0.0475,-0.0375,-0.0225,0.005,0.0025
16-02-2024,96.0775,96.4975,96.88,97.2025,97.45,97.6025,97.6925,97.735,97.74,97.7225,97.715,97.705,,-0.0375,-0.06,-0.075,-0.095,-0.0625,-0.0475,-0.0375,-0.0225,0.01,-0.0025
15-02-2024,96.0775,96.545,96.9625,97.2975,97.545,97.6975,97.7775,97.8125,97.8125,97.7875,97.77,97.76,,-0.05,-0.0825,-0.0875,-0.095,-0.0725,-0.045,-0.035,-0.025,0.0075,0.0075
14-02-2024,96.075,96.5475,96.9575,97.295,97.545,97.7,97.7775,97.81,97.815,97.79,97.7725,97.7625,,-0.0625,-0.0725,-0.0875,-0.095,-0.0775,-0.045,-0.0275,-0.03,0.0075,0.0075
13-02-2024,96.0775,96.525,96.9275,97.26,97.51,97.6625,97.74,97.7725,97.77,97.745,97.7275,97.7125,,-0.045,-0.07,-0.0825,-0.0975,-0.075,-0.045,-0.035,-0.0225,0.0075,0.0025
12-02-2024,96.08,96.5825,97.005,97.3425,97.5875,97.7325,97.8,97.8225,97.81,97.775,97.745,97.725,,-0.08,-0.085,-0.0925,-0.1,-0.0775,-0.045,-0.035,-0.0225,0.005,0.01
09-02-2024,96.08,96.555,96.9775,97.3175,97.5575,97.7025,97.7725,97.7975,97.785,97.755,97.725,97.705,,-0.0525,-0.0825,-0.1,-0.095,-0.075,-0.045,-0.0375,-0.0175,0,0.01
08-02-2024,96.08,96.5875,97.0225,97.37,97.6175,97.7625,97.8325,97.855,97.84,97.805,97.775,97.755,,-0.0725,-0.0875,-0.1,-0.1025,-0.075,-0.0475,-0.0375,-0.02,0.005,0.01
07-02-2024,96.0825,96.6375,97.08,97.43,97.6725,97.82,97.895,97.92,97.905,97.87,97.835,97.815,,-0.1125,-0.0925,-0.1075,-0.095,-0.0725,-0.05,-0.04,-0.02,0,0.015
06-02-2024,96.0825,96.645,97.0925,97.44,97.685,97.8325,97.905,97.93,97.915,97.875,97.84,97.82,,-0.115,-0.1,-0.1025,-0.0975,-0.075,-0.0475,-0.04,-0.025,0.005,0.015
05-02-2024,96.0825,96.62,97.065,97.4125,97.66,97.8125,97.8825,97.9,97.88,97.84,97.805,97.78,,-0.0925,-0.0975,-0.1,-0.095,-0.0825,-0.0525,-0.0375,-0.02,0.005,0.01
02-02-2024,96.085,96.66,97.13,97.4925,97.76,97.9175,97.9825,97.995,97.975,97.93,97.895,97.87,,-0.105,-0.1075,-0.095,-0.11,-0.0925,-0.0525,-0.0325,-0.025,0.01,0.01
